market1,market2,correlation
Ratia,Shahabad,0.93
Ratia,Shahabad(New Mandi),0.801
Ratia,Shahdara,0.763
Ratia,Shahganj,0.914
Ratia,Shahjahanpur,0.925
Ratia,Shahzadpur,0.965
Ratia,Sheoraphuly,0.882
Ratia,Shillong,0.772
Ratia,Shimla,0.881
Ratia,Shimla and Kinnaur(Rampur),0.95
Ratia,Shimoga,0.749
Ratia,Sikar,0.867
Ratia,Sikarpur,0.962
Ratia,Sirsa,0.937
Ratia,Sirsaganj,0.953
Ratia,Sitapur,0.893
Ratia,Siwan,0.87
Ratia,Sohna,0.744
Ratia,Solapur,0.873
Ratia,Sonepat,0.512
Ratia,Sonepat(Kharkhoda),0.963
Ratia,Srinivasapur,0.809
Ratia,Sujangarh,0.952
Ratia,Sultanpur,0.894
Ratia,Surat,0.947
Ratia,Tarori,0.91
Ratia,Tauru,0.871
Ratia,Thandla,0.963
Ratia,Thanesar,0.908
Ratia,Thodupuzha,0.956
Ratia,Timarni,0.857
Ratia,Tohana(New Veg Market),0.964
Ratia,Tulsipur,0.907
Ratia,Tundla,0.888
Ratia,Udaipur (F&V),0.9
Ratia,Udhampur,0.805
Ratia,Udupi,0.904
Ratia,Uluberia,0.861
Ratia,Una,0.936
Ratia,Unnao,0.889
Ratia,Vadgaonpeth,0.926
Ratia,Vadhvan,0.94
Ratia,Vai,0.946
Ratia,Vamanapuram,0.942
Ratia,Vandiperiyar,0.896
Ratia,Varanasi(F&V),0.912
Ratia,Viswan,0.893
Ratia,Wazirganj,0.921
Ratnagiri (Nachane),Rawatsar,0.747
Ratnagiri (Nachane),Rayagada,0.827
Ratnagiri (Nachane),Rewari,0.921
Ratnagiri (Nachane),Robertsganj,0.923
Ratnagiri (Nachane),Rohtak,0.823
Ratnagiri (Nachane),Sadhaura,0.814
Ratnagiri (Nachane),Safdarganj,0.941
Ratnagiri (Nachane),Safidon,0.953
Ratnagiri (Nachane),Sagar(F&V),0.917
Ratnagiri (Nachane),Saharanpur,0.914
Ratnagiri (Nachane),Saharpada,0.834
Ratnagiri (Nachane),Sainthia,0.871
Ratnagiri (Nachane),Samalkha,0.683
Ratnagiri (Nachane),Sambhal,0.866
Ratnagiri (Nachane),Samrala,0.902
Ratnagiri (Nachane),Samsabad,0.941
Ratnagiri (Nachane),Sanawad,0.744
Ratnagiri (Nachane),Sandila,0.93
Ratnagiri (Nachane),Sangamner,0.856
Ratnagiri (Nachane),Sasthamkotta,0.895
Ratnagiri (Nachane),Satara,0.933
Ratnagiri (Nachane),Sealdah Koley Market,0.878
Ratnagiri (Nachane),Sehjanwa,0.91
Ratnagiri (Nachane),Seoni,0.807
Ratnagiri (Nachane),Shahabad,0.869
Ratnagiri (Nachane),Shahabad(New Mandi),0.918
Ratnagiri (Nachane),Shahdara,0.853
Ratnagiri (Nachane),Shahganj,0.927
Ratnagiri (Nachane),Shahjahanpur,0.911
Ratnagiri (Nachane),Shahzadpur,0.79
Ratnagiri (Nachane),Sheoraphuly,0.952
Ratnagiri (Nachane),Shillong,0.9
Ratnagiri (Nachane),Shimla,0.794
Ratnagiri (Nachane),Shimla and Kinnaur(Rampur),0.765
Ratnagiri (Nachane),Shimoga,0.888
Ratnagiri (Nachane),Sikar,0.9
Ratnagiri (Nachane),Sikarpur,0.828
Ratnagiri (Nachane),Sirsa,0.83
Ratnagiri (Nachane),Sirsaganj,0.91
Ratnagiri (Nachane),Sitapur,0.927
Ratnagiri (Nachane),Siwan,0.881
Ratnagiri (Nachane),Sohna,0.861
Ratnagiri (Nachane),Solapur,0.921
Ratnagiri (Nachane),Sonepat,0.748
Ratnagiri (Nachane),Sonepat(Kharkhoda),0.846
Ratnagiri (Nachane),Srinivasapur,0.847
Ratnagiri (Nachane),Sujangarh,0.836
Ratnagiri (Nachane),Sultanpur,0.904
Ratnagiri (Nachane),Surat,0.919
Ratnagiri (Nachane),Tarori,0.84
Ratnagiri (Nachane),Tauru,0.935
Ratnagiri (Nachane),Thandla,0.749
Ratnagiri (Nachane),Thanesar,0.879
Ratnagiri (Nachane),Thodupuzha,0.871
Ratnagiri (Nachane),Timarni,0.689
Ratnagiri (Nachane),Tohana(New Veg Market),0.783
Ratnagiri (Nachane),Tulsipur,0.932
Ratnagiri (Nachane),Tundla,0.928
Ratnagiri (Nachane),Udaipur (F&V),0.94
Ratnagiri (Nachane),Udhampur,0.866
Ratnagiri (Nachane),Udupi,0.926
Ratnagiri (Nachane),Uluberia,0.935
Ratnagiri (Nachane),Una,0.847
Ratnagiri (Nachane),Unnao,0.933
Ratnagiri (Nachane),Vadgaonpeth,0.889
Ratnagiri (Nachane),Vadhvan,0.886
Ratnagiri (Nachane),Vai,0.901
Ratnagiri (Nachane),Vamanapuram,0.761
Ratnagiri (Nachane),Vandiperiyar,0.892
Ratnagiri (Nachane),Varanasi(F&V),0.927
Ratnagiri (Nachane),Viswan,0.929
Ratnagiri (Nachane),Wazirganj,0.918
Rawatsar,Rayagada,0.808
Rawatsar,Rewari,0.866
Rawatsar,Robertsganj,0.864
Rawatsar,Rohtak,0.85
Rawatsar,Sadhaura,0.841
Rawatsar,Safdarganj,0.843
Rawatsar,Safidon,0.836
Rawatsar,Sagar(F&V),0.862
Rawatsar,Saharanpur,0.864
Rawatsar,Saharpada,0.859
Rawatsar,Sainthia,0.79
Rawatsar,Samalkha,0.644
Rawatsar,Sambhal,0.761
Rawatsar,Samrala,0.848
Rawatsar,Samsabad,0.871
Rawatsar,Sanawad,0.706
Rawatsar,Sandila,0.852
Rawatsar,Sangamner,0.822
Rawatsar,Sasthamkotta,0.887
Rawatsar,Satara,0.877
Rawatsar,Sealdah Koley Market,0.744
Rawatsar,Sehjanwa,0.866
Rawatsar,Seoni,0.749
Rawatsar,Shahabad,0.847
Rawatsar,Shahabad(New Mandi),0.824
Rawatsar,Shahdara,0.67
Rawatsar,Shahganj,0.858
Rawatsar,Shahjahanpur,0.875
Rawatsar,Shahzadpur,0.793
Rawatsar,Sheoraphuly,0.829
Rawatsar,Shillong,0.78
Rawatsar,Shimla,0.779
Rawatsar,Shimla and Kinnaur(Rampur),0.765
Rawatsar,Shimoga,0.758
Rawatsar,Sikar,0.876
Rawatsar,Sikarpur,0.861
Rawatsar,Sirsa,0.859
Rawatsar,Sirsaganj,0.823
Rawatsar,Sitapur,0.851
Rawatsar,Siwan,0.843
Rawatsar,Sohna,0.751
Rawatsar,Solapur,0.866
Rawatsar,Sonepat,0.615
Rawatsar,Sonepat(Kharkhoda),0.82
Rawatsar,Srinivasapur,0.768
Rawatsar,Sujangarh,0.842
Rawatsar,Sultanpur,0.815
Rawatsar,Surat,0.853
Rawatsar,Tarori,0.822
Rawatsar,Tauru,0.863
Rawatsar,Thandla,0.753
Rawatsar,Thanesar,0.836
Rawatsar,Thodupuzha,0.784
Rawatsar,Timarni,0.714
Rawatsar,Tohana(New Veg Market),0.813
Rawatsar,Tulsipur,0.861
Rawatsar,Tundla,0.872
Rawatsar,Udaipur (F&V),0.838
Rawatsar,Udhampur,0.843
Rawatsar,Udupi,0.871
Rawatsar,Uluberia,0.831
Rawatsar,Una,0.854
Rawatsar,Unnao,0.852
Rawatsar,Vadgaonpeth,0.868
Rawatsar,Vadhvan,0.859
Rawatsar,Vai,0.863
Rawatsar,Vamanapuram,0.837
Rawatsar,Vandiperiyar,0.809
Rawatsar,Varanasi(F&V),0.863
Rawatsar,Viswan,0.849
Rawatsar,Wazirganj,0.872
Rayagada,Rewari,0.905
Rayagada,Robertsganj,0.92
Rayagada,Rohtak,0.909
Rayagada,Sadhaura,0.957
Rayagada,Safdarganj,0.894
Rayagada,Safidon,0.862
Rayagada,Sagar(F&V),0.892
Rayagada,Saharanpur,0.889
Rayagada,Saharpada,0.918
Rayagada,Sainthia,0.769
Rayagada,Samalkha,0.859
Rayagada,Sambhal,0.831
Rayagada,Samrala,0.917
Rayagada,Samsabad,0.9
Rayagada,Sanawad,0.886
Rayagada,Sandila,0.899
Rayagada,Sangamner,0.929
Rayagada,Sasthamkotta,0.873
Rayagada,Satara,0.917
Rayagada,Sealdah Koley Market,0.702
Rayagada,Sehjanwa,0.918
Rayagada,Seoni,0.944
Rayagada,Shahabad,0.909
Rayagada,Shahabad(New Mandi),0.815
Rayagada,Shahdara,0.685
Rayagada,Shahganj,0.919
Rayagada,Shahjahanpur,0.933
Rayagada,Shahzadpur,0.941
Rayagada,Sheoraphuly,0.888
Rayagada,Shillong,0.733
Rayagada,Shimla,0.814
Rayagada,Shimla and Kinnaur(Rampur),0.899
Rayagada,Shimoga,0.76
Rayagada,Sikar,0.868
Rayagada,Sikarpur,0.947
Rayagada,Sirsa,0.915
Rayagada,Sirsaganj,0.951
Rayagada,Sitapur,0.898
Rayagada,Siwan,0.841
Rayagada,Siyana,0.574
Rayagada,Sohna,0.738
Rayagada,Solapur,0.873
Rayagada,Sonepat,0.564
Rayagada,Sonepat(Kharkhoda),0.933
Rayagada,Srinivasapur,0.819
Rayagada,Sujangarh,0.946
Rayagada,Sultanpur,0.914
Rayagada,Surat,0.951
Rayagada,Tarori,0.946
Rayagada,Tauru,0.865
Rayagada,Thandla,0.964
Rayagada,Thanesar,0.879
Rayagada,Thodupuzha,0.951
Rayagada,Timarni,0.833
Rayagada,Tohana(New Veg Market),0.925
Rayagada,Tulsipur,0.915
Rayagada,Tundla,0.887
Rayagada,Udaipur (F&V),0.902
Rayagada,Udhampur,0.75
Rayagada,Udupi,0.921
Rayagada,Uluberia,0.856
Rayagada,Una,0.902
Rayagada,Unnao,0.891
Rayagada,Vadgaonpeth,0.922
Rayagada,Vadhvan,0.956
Rayagada,Vai,0.949
Rayagada,Vamanapuram,0.947
Rayagada,Vandiperiyar,0.855
Rayagada,Varanasi(F&V),0.92
Rayagada,Viswan,0.898
Rayagada,Wazirganj,0.928
Rewari,Robertsganj,0.99
Rewari,Rohtak,0.944
Rewari,Sadhaura,0.916
Rewari,Safdarganj,0.984
Rewari,Safidon,0.977
Rewari,Sagar(F&V),0.984
Rewari,Saharanpur,0.988
Rewari,Saharpada,0.943
Rewari,Sainthia,0.919
Rewari,Samalkha,0.729
Rewari,Sambhal,0.91
Rewari,Samrala,0.978
Rewari,Samsabad,0.976
Rewari,Sanawad,0.796
Rewari,Sandila,0.988
Rewari,Sangamner,0.915
Rewari,Sasthamkotta,0.978
Rewari,Satara,0.965
Rewari,Sealdah Koley Market,0.894
Rewari,Sehjanwa,0.979
Rewari,Seoni,0.88
Rewari,Shahabad,0.971
Rewari,Shahabad(New Mandi),0.962
Rewari,Shahdara,0.831
Rewari,Shahganj,0.99
Rewari,Shahjahanpur,0.988
Rewari,Shahzadpur,0.894
Rewari,Sheoraphuly,0.978
Rewari,Shillong,0.886
Rewari,Shimla,0.908
Rewari,Shimla and Kinnaur(Rampur),0.847
Rewari,Shimoga,0.915
Rewari,Sikar,0.975
Rewari,Sikarpur,0.922
Rewari,Sirsa,0.956
Rewari,Sirsaganj,0.969
Rewari,Sitapur,0.988
Rewari,Siwan,0.953
Rewari,Siyana,0.517
Rewari,Sohna,0.903
Rewari,Solapur,0.979
Rewari,Sonepat,0.764
Rewari,Sonepat(Kharkhoda),0.944
Rewari,Srinivasapur,0.91
Rewari,Sujangarh,0.929
Rewari,Sultanpur,0.955
Rewari,Surat,0.971
Rewari,Tarori,0.911
Rewari,Tauru,0.983
Rewari,Thandla,0.829
Rewari,Thanesar,0.96
Rewari,Thodupuzha,0.924
Rewari,Timarni,0.82
Rewari,Tohana(New Veg Market),0.901
Rewari,Tulsipur,0.989
Rewari,Tundla,0.989
Rewari,Udaipur (F&V),0.966
Rewari,Udhampur,0.917
Rewari,Udupi,0.983
Rewari,Uluberia,0.978
Rewari,Una,0.963
Rewari,Unnao,0.986
Rewari,Vadgaonpeth,0.952
Rewari,Vadhvan,0.965
Rewari,Vai,0.954
Rewari,Vamanapuram,0.889
Rewari,Vandiperiyar,0.916
Rewari,Varanasi(F&V),0.99
Rewari,Viswan,0.988
Rewari,Wazirganj,0.99
Robertsganj,Rohtak,0.928
Robertsganj,Sadhaura,0.92
Robertsganj,Safdarganj,0.99
Robertsganj,Safidon,0.972
Robertsganj,Sagar(F&V),0.975
Robertsganj,Saharanpur,0.99
Robertsganj,Saharpada,0.94
Robertsganj,Sainthia,0.929
Robertsganj,Samalkha,0.737
Robertsganj,Sambhal,0.917
Robertsganj,Samrala,0.979
Robertsganj,Samsabad,0.975
Robertsganj,Sanawad,0.806
Robertsganj,Sandila,0.997
Robertsganj,Sangamner,0.917
Robertsganj,Sasthamkotta,0.973
Robertsganj,Satara,0.965
Robertsganj,Sealdah Koley Market,0.901
Robertsganj,Sehjanwa,0.993
Robertsganj,Seoni,0.899
Robertsganj,Shahabad,0.961
Robertsganj,Shahabad(New Mandi),0.97
Robertsganj,Shahdara,0.831
Robertsganj,Shahganj,0.999
Robertsganj,Shahjahanpur,0.994
Robertsganj,Shahzadpur,0.899
Robertsganj,Sheoraphuly,0.984
Robertsganj,Shillong,0.879
Robertsganj,Shimla,0.891
Robertsganj,Shimla and Kinnaur(Rampur),0.843
Robertsganj,Shimoga,0.915
Robertsganj,Sikar,0.968
Robertsganj,Sikarpur,0.925
Robertsganj,Sirsa,0.942
Robertsganj,Sirsaganj,0.977
Robertsganj,Sitapur,0.997
Robertsganj,Siwan,0.951
Robertsganj,Siyana,0.527
Robertsganj,Sohna,0.898
Robertsganj,Solapur,0.973
Robertsganj,Sonepat,0.77
Robertsganj,Sonepat(Kharkhoda),0.932
Robertsganj,Srinivasapur,0.907
Robertsganj,Sujangarh,0.938
Robertsganj,Sultanpur,0.968
Robertsganj,Surat,0.972
Robertsganj,Tarori,0.929
Robertsganj,Tauru,0.986
Robertsganj,Thandla,0.845
Robertsganj,Thanesar,0.953
Robertsganj,Thodupuzha,0.941
Robertsganj,Timarni,0.804
Robertsganj,Tohana(New Veg Market),0.893
Robertsganj,Tulsipur,0.995
Robertsganj,Tundla,0.991
Robertsganj,Udaipur (F&V),0.969
Robertsganj,Udhampur,0.901
Robertsganj,Udupi,0.988
Robertsganj,Uluberia,0.985
Robertsganj,Una,0.953
Robertsganj,Unnao,0.995
Robertsganj,Vadgaonpeth,0.955
Robertsganj,Vadhvan,0.974
Robertsganj,Vai,0.955
Robertsganj,Vamanapuram,0.893
Robertsganj,Vandiperiyar,0.926
Robertsganj,Varanasi(F&V),0.999
Robertsganj,Viswan,0.996
Robertsganj,Wazirganj,0.996
Rohtak,Sadhaura,0.942
Rohtak,Safdarganj,0.907
Rohtak,Safidon,0.902
Rohtak,Sagar(F&V),0.937
Rohtak,Saharanpur,0.932
Rohtak,Saharpada,0.932
Rohtak,Sainthia,0.829
Rohtak,Samalkha,0.8
Rohtak,Sambhal,0.837
Rohtak,Samrala,0.933
Rohtak,Samsabad,0.905
Rohtak,Sanawad,0.825
Rohtak,Sandila,0.917
Rohtak,Sangamner,0.927
Rohtak,Sasthamkotta,0.925
Rohtak,Satara,0.925
Rohtak,Sealdah Koley Market,0.785
Rohtak,Sehjanwa,0.916
Rohtak,Seoni,0.89
Rohtak,Shahabad,0.957
Rohtak,Shahabad(New Mandi),0.858
Rohtak,Shahdara,0.756
Rohtak,Shahganj,0.93
Rohtak,Shahjahanpur,0.944
Rohtak,Shahzadpur,0.931
Rohtak,Sheoraphuly,0.895
Rohtak,Shillong,0.8
Rohtak,Shimla,0.916
Rohtak,Shimla and Kinnaur(Rampur),0.895
Rohtak,Shimoga,0.795
Rohtak,Sikar,0.917
Rohtak,Sikarpur,0.944
Rohtak,Sirsa,0.963
Rohtak,Sirsaganj,0.931
Rohtak,Sitapur,0.919
Rohtak,Siwan,0.907
Rohtak,Sohna,0.831
Rohtak,Solapur,0.92
Rohtak,Sonepat,0.589
Rohtak,Sonepat(Kharkhoda),0.96
Rohtak,Srinivasapur,0.871
Rohtak,Sujangarh,0.926
Rohtak,Sultanpur,0.91
Rohtak,Surat,0.939
Rohtak,Tarori,0.879
Rohtak,Tauru,0.906
Rohtak,Thandla,0.869
Rohtak,Thanesar,0.931
Rohtak,Thodupuzha,0.901
Rohtak,Timarni,0.854
Rohtak,Tohana(New Veg Market),0.961
Rohtak,Tulsipur,0.927
Rohtak,Tundla,0.923
Rohtak,Udaipur (F&V),0.895
Rohtak,Udhampur,0.858
Rohtak,Udupi,0.929
Rohtak,Uluberia,0.89
Rohtak,Una,0.956
Rohtak,Unnao,0.91
Rohtak,Vadgaonpeth,0.917
Rohtak,Vadhvan,0.932
Rohtak,Vai,0.931
Rohtak,Vamanapuram,0.942
Rohtak,Vandiperiyar,0.871
Rohtak,Varanasi(F&V),0.926
Rohtak,Viswan,0.917
Rohtak,Wazirganj,0.939
Sadhaura,Safdarganj,0.884
Sadhaura,Safidon,0.882
Sadhaura,Sagar(F&V),0.892
Sadhaura,Saharanpur,0.921
Sadhaura,Saharpada,0.879
Sadhaura,Sainthia,0.819
Sadhaura,Samalkha,0.884
Sadhaura,Sambhal,0.845
Sadhaura,Samrala,0.9
Sadhaura,Samsabad,0.894
Sadhaura,Sanawad,0.865
Sadhaura,Sandila,0.898
Sadhaura,Sangamner,0.942
Sadhaura,Sasthamkotta,0.891
Sadhaura,Satara,0.931
Sadhaura,Sealdah Koley Market,0.705
Sadhaura,Sehjanwa,0.915
Sadhaura,Seoni,0.946
Sadhaura,Shahabad,0.933
Sadhaura,Shahabad(New Mandi),0.811
Sadhaura,Shahdara,0.745
Sadhaura,Shahganj,0.92
Sadhaura,Shahjahanpur,0.933
Sadhaura,Shahzadpur,0.981
Sadhaura,Sheoraphuly,0.884
Sadhaura,Shillong,0.771
Sadhaura,Shimla,0.907
Sadhaura,Shimla and Kinnaur(Rampur),0.957
Sadhaura,Shimoga,0.748
Sadhaura,Sikar,0.892
Sadhaura,Sikarpur,0.975
Sadhaura,Sirsa,0.94
Sadhaura,Sirsaganj,0.951
Sadhaura,Sitapur,0.898
Sadhaura,Siwan,0.883
Sadhaura,Sohna,0.746
Sadhaura,Solapur,0.89
Sadhaura,Sonepat,0.518
Sadhaura,Sonepat(Kharkhoda),0.966
Sadhaura,Srinivasapur,0.813
Sadhaura,Sujangarh,0.972
Sadhaura,Sultanpur,0.892
Sadhaura,Surat,0.948
Sadhaura,Tarori,0.913
Sadhaura,Tauru,0.881
Sadhaura,Thandla,0.942
Sadhaura,Thanesar,0.926
Sadhaura,Thodupuzha,0.946
Sadhaura,Timarni,0.871
Sadhaura,Tohana(New Veg Market),0.974
Sadhaura,Tulsipur,0.908
Sadhaura,Tundla,0.903
Sadhaura,Udaipur (F&V),0.898
Sadhaura,Udhampur,0.839
Sadhaura,Udupi,0.907
Sadhaura,Uluberia,0.866
Sadhaura,Una,0.949
Sadhaura,Unnao,0.895
Sadhaura,Vadgaonpeth,0.94
Sadhaura,Vadhvan,0.953
Sadhaura,Vai,0.944
Sadhaura,Vamanapuram,0.957
Sadhaura,Vandiperiyar,0.908
Sadhaura,Varanasi(F&V),0.918
Sadhaura,Viswan,0.897
Sadhaura,Wazirganj,0.931
Safdarganj,Safidon,0.984
Safdarganj,Sagar(F&V),0.979
Safdarganj,Saharanpur,0.981
Safdarganj,Saharpada,0.932
Safdarganj,Sainthia,0.919
Safdarganj,Samalkha,0.7
Safdarganj,Sambhal,0.911
Safdarganj,Samrala,0.984
Safdarganj,Samsabad,0.98
Safdarganj,Sanawad,0.784
Safdarganj,Sandila,0.993
Safdarganj,Sangamner,0.893
Safdarganj,Sasthamkotta,0.973
Safdarganj,Satara,0.96
Safdarganj,Sealdah Koley Market,0.924
Safdarganj,Sehjanwa,0.983
Safdarganj,Seoni,0.865
Safdarganj,Shahabad,0.946
Safdarganj,Shahabad(New Mandi),0.977
Safdarganj,Shahdara,0.849
Safdarganj,Shahganj,0.99
Safdarganj,Shahjahanpur,0.982
Safdarganj,Shahzadpur,0.864
Safdarganj,Sheoraphuly,0.986
Safdarganj,Shillong,0.9
Safdarganj,Shimla,0.875
Safdarganj,Shimla and Kinnaur(Rampur),0.81
Safdarganj,Shimoga,0.937
Safdarganj,Sikar,0.964
Safdarganj,Sikarpur,0.896
Safdarganj,Sirsa,0.923
Safdarganj,Sirsaganj,0.965
Safdarganj,Sitapur,0.993
Safdarganj,Siwan,0.945
Safdarganj,Siyana,0.524
Safdarganj,Sohna,0.921
Safdarganj,Solapur,0.974
Safdarganj,Sonepat,0.806
Safdarganj,Sonepat(Kharkhoda),0.916
Safdarganj,Srinivasapur,0.916
Safdarganj,Sujangarh,0.903
Safdarganj,Sultanpur,0.966
Safdarganj,Surat,0.964
Safdarganj,Tarori,0.903
Safdarganj,Tauru,0.987
Safdarganj,Thandla,0.808
Safdarganj,Thanesar,0.94
Safdarganj,Thodupuzha,0.926
Safdarganj,Timarni,0.784
Safdarganj,Tohana(New Veg Market),0.862
Safdarganj,Tulsipur,0.996
Safdarganj,Tundla,0.987
Safdarganj,Udaipur (F&V),0.972
Safdarganj,Udhampur,0.898
Safdarganj,Udupi,0.985
Safdarganj,Uluberia,0.986
Safdarganj,Una,0.932
Safdarganj,Unnao,0.992
Safdarganj,Vadgaonpeth,0.941
Safdarganj,Vadhvan,0.958
Safdarganj,Vai,0.943
Safdarganj,Vamanapuram,0.856
Safdarganj,Vandiperiyar,0.91
Safdarganj,Varanasi(F&V),0.99
Safdarganj,Viswan,0.993
Safdarganj,Wazirganj,0.985
Safidon,Sagar(F&V),0.972
Safidon,Saharanpur,0.976
Safidon,Saharpada,0.896
Safidon,Sainthia,0.926
Safidon,Samalkha,0.697
Safidon,Sambhal,0.896
Safidon,Samrala,0.957
Safidon,Samsabad,0.972
Safidon,Sanawad,0.759
Safidon,Sandila,0.975
Safidon,Sangamner,0.884
Safidon,Sasthamkotta,0.964
Safidon,Satara,0.964
Safidon,Sealdah Koley Market,0.913
Safidon,Sehjanwa,0.966
Safidon,Seoni,0.841
Safidon,Shahabad,0.949
Safidon,Shahabad(New Mandi),0.961
Safidon,Shahdara,0.894
Safidon,Shahganj,0.974
Safidon,Shahjahanpur,0.963
Safidon,Shahzadpur,0.856
Safidon,Sheoraphuly,0.979
Safidon,Shillong,0.917
Safidon,Shimla,0.891
Safidon,Shimla and Kinnaur(Rampur),0.811
Safidon,Shimoga,0.937
Safidon,Sikar,0.959
Safidon,Sikarpur,0.88
Safidon,Sirsa,0.915
Safidon,Sirsaganj,0.954
Safidon,Sitapur,0.974
Safidon,Siwan,0.95
Safidon,Sohna,0.908
Safidon,Solapur,0.972
Safidon,Sonepat,0.793
Safidon,Sonepat(Kharkhoda),0.919
Safidon,Srinivasapur,0.902
Safidon,Sujangarh,0.899
Safidon,Sultanpur,0.941
Safidon,Surat,0.958
Safidon,Tarori,0.866
Safidon,Tauru,0.985
Safidon,Thandla,0.793
Safidon,Thanesar,0.948
Safidon,Thodupuzha,0.905
Safidon,Timarni,0.786
Safidon,Tohana(New Veg Market),0.864
Safidon,Tulsipur,0.979
Safidon,Tundla,0.978
Safidon,Udaipur (F&V),0.969
Safidon,Udhampur,0.929
Safidon,Udupi,0.965
Safidon,Uluberia,0.979
Safidon,Una,0.942
Safidon,Unnao,0.977
Safidon,Vadgaonpeth,0.933
Safidon,Vadhvan,0.939
Safidon,Vai,0.942
Safidon,Vamanapuram,0.825
Safidon,Vandiperiyar,0.918
Safidon,Varanasi(F&V),0.973
Safidon,Viswan,0.974
Safidon,Wazirganj,0.966
Sagar(F&V),Saharanpur,0.972
Sagar(F&V),Saharpada,0.954
Sagar(F&V),Sainthia,0.89
Sagar(F&V),Samalkha,0.708
Sagar(F&V),Sambhal,0.89
Sagar(F&V),Samrala,0.98
Sagar(F&V),Samsabad,0.974
Sagar(F&V),Sanawad,0.785
Sagar(F&V),Sandila,0.977
Sagar(F&V),Sangamner,0.896
Sagar(F&V),Sasthamkotta,0.974
Sagar(F&V),Satara,0.957
Sagar(F&V),Sealdah Koley Market,0.905
Sagar(F&V),Sehjanwa,0.966
Sagar(F&V),Seoni,0.852
Sagar(F&V),Shahabad,0.961
Sagar(F&V),Shahabad(New Mandi),0.956
Sagar(F&V),Shahdara,0.818
Sagar(F&V),Shahganj,0.976
Sagar(F&V),Shahjahanpur,0.978
Sagar(F&V),Shahzadpur,0.867
Sagar(F&V),Sheoraphuly,0.961
Sagar(F&V),Shillong,0.889
Sagar(F&V),Shimla,0.885
Sagar(F&V),Shimla and Kinnaur(Rampur),0.821
Sagar(F&V),Shimoga,0.9
Sagar(F&V),Sikar,0.972
Sagar(F&V),Sikarpur,0.912
Sagar(F&V),Sirsa,0.946
Sagar(F&V),Sirsaganj,0.949
Sagar(F&V),Sitapur,0.977
Sagar(F&V),Siwan,0.942
Sagar(F&V),Siyana,0.523
Sagar(F&V),Sohna,0.923
Sagar(F&V),Solapur,0.97
Sagar(F&V),Sonepat,0.756
Sagar(F&V),Sonepat(Kharkhoda),0.929
Sagar(F&V),Srinivasapur,0.914
Sagar(F&V),Sujangarh,0.901
Sagar(F&V),Sultanpur,0.945
Sagar(F&V),Surat,0.96
Sagar(F&V),Tarori,0.895
Sagar(F&V),Tauru,0.976
Sagar(F&V),Thandla,0.812
Sagar(F&V),Thanesar,0.946
Sagar(F&V),Thodupuzha,0.908
Sagar(F&V),Timarni,0.798
Sagar(F&V),Tohana(New Veg Market),0.885
Sagar(F&V),Tulsipur,0.985
Sagar(F&V),Tundla,0.979
Sagar(F&V),Udaipur (F&V),0.963
Sagar(F&V),Udhampur,0.905
Sagar(F&V),Udupi,0.979
Sagar(F&V),Uluberia,0.961
Sagar(F&V),Una,0.947
Sagar(F&V),Unnao,0.974
Sagar(F&V),Vadgaonpeth,0.948
Sagar(F&V),Vadhvan,0.943
Sagar(F&V),Vai,0.942
Sagar(F&V),Vamanapuram,0.883
Sagar(F&V),Vandiperiyar,0.895
Sagar(F&V),Varanasi(F&V),0.976
Sagar(F&V),Viswan,0.977
Sagar(F&V),Wazirganj,0.979
Saharanpur,Saharpada,0.921
Saharanpur,Sainthia,0.938
Saharanpur,Samalkha,0.728
Saharanpur,Sambhal,0.922
Saharanpur,Samrala,0.97
Saharanpur,Samsabad,0.973
Saharanpur,Sanawad,0.782
Saharanpur,Sandila,0.99
Saharanpur,Sangamner,0.907
Saharanpur,Sasthamkotta,0.98
Saharanpur,Satara,0.96
Saharanpur,Sealdah Koley Market,0.907
Saharanpur,Sehjanwa,0.979
Saharanpur,Seoni,0.883
Saharanpur,Shahabad,0.962
Saharanpur,Shahabad(New Mandi),0.967
Saharanpur,Shahdara,0.844
Saharanpur,Shahganj,0.991
Saharanpur,Shahjahanpur,0.986
Saharanpur,Shahzadpur,0.899
Saharanpur,Sheoraphuly,0.978
Saharanpur,Shillong,0.892
Saharanpur,Shimla,0.918
Saharanpur,Shimla and Kinnaur(Rampur),0.856
Saharanpur,Shimoga,0.91
Saharanpur,Sikar,0.977
Saharanpur,Sikarpur,0.925
Saharanpur,Sirsa,0.941
Saharanpur,Sirsaganj,0.967
Saharanpur,Sitapur,0.991
Saharanpur,Siwan,0.958
Saharanpur,Sohna,0.914
Saharanpur,Solapur,0.978
Saharanpur,Sonepat,0.755
Saharanpur,Sonepat(Kharkhoda),0.937
Saharanpur,Srinivasapur,0.903
Saharanpur,Sujangarh,0.933
Saharanpur,Sultanpur,0.953
Saharanpur,Surat,0.96
Saharanpur,Tarori,0.903
Saharanpur,Tauru,0.988
Saharanpur,Thandla,0.814
Saharanpur,Thanesar,0.963
Saharanpur,Thodupuzha,0.928
Saharanpur,Timarni,0.815
Saharanpur,Tohana(New Veg Market),0.9
Saharanpur,Tulsipur,0.985
Saharanpur,Tundla,0.993
Saharanpur,Udaipur (F&V),0.962
Saharanpur,Udhampur,0.938
Saharanpur,Udupi,0.977
Saharanpur,Uluberia,0.984
Saharanpur,Una,0.964
